Item_Id,Date,State_of_Country,Market_Category,Product_Category,Grade,Demand,Low_Cap_Price,High_Cap_Price
IT_34559,2008-08-25,20,55,0,0,1,2383,4209
IT_34596,2008-08-25,21,24,10,0,22.3,3387,4679
IT_34597,2008-08-25,21,449,0,0,0.6,3380,4887
IT_34599,2008-08-25,21,451,13,0,2.4,5193,6083
IT_34604,2008-08-25,21,469,0,0,1.1,3557,4742
IT_34607,2008-08-25,21,58,0,1,1.7,3053,4801
IT_34614,2008-08-26,14,181,0,0,1.1,1943,5100
IT_34619,2008-08-26,0,3,0,0,0.2,2294,3956
IT_34621,2008-08-26,0,186,0,0,0.8,2601,3426
IT_34633,2008-08-26,0,15,0,0,0.2,1722,3666
IT_34692,2008-08-26,20,93,0,2,2.4,2815,4585
IT_34732,2008-08-26,21,446,10,0,23.6,4025,5890
IT_34733,2008-08-26,21,447,0,0,8.1,1219,3447
IT_34736,2008-08-26,21,24,10,0,36.2,3182,4215
IT_34741,2008-08-26,21,452,0,0,8.4,3347,4803
IT_34742,2008-08-26,21,469,0,0,0.6,3565,4968
IT_34743,2008-08-26,21,58,0,1,1.4,3225,4271
IT_34753,2008-08-27,0,3,0,0,0.5,2095,3959
IT_34755,2008-08-27,0,186,0,0,0.3,2457,3219
IT_34774,2008-08-27,17,358,0,3,0.2,3444,14838
IT_34777,2008-08-27,20,55,0,0,0.6,1764,3889
IT_34795,2008-08-27,21,452,0,0,9.6,3324,4650
IT_34796,2008-08-27,21,469,0,0,0.2,3730,5066
IT_34811,2008-08-28,0,186,0,0,0.3,2118,3566
IT_34860,2008-08-28,17,358,0,3,3,2855,8541
IT_34866,2008-08-28,20,93,0,2,1.1,2591,4645
IT_34870,2008-08-28,20,55,0,0,1.2,2017,3754
IT_34900,2008-08-28,21,441,10,0,20,3460,4776
IT_34906,2008-08-28,21,446,10,0,28.8,4174,6095
IT_34916,2008-08-28,21,58,0,1,1.2,3135,4417
IT_34917,2008-08-28,21,152,0,0,1.7,2075,3037
IT_34929,2008-08-29,0,0,0,0,1.3,2353,3957
IT_34931,2008-08-29,0,3,0,0,0.2,2686,4108
IT_34932,2008-08-29,0,186,0,0,0.3,2127,2891
IT_34958,2008-08-29,1,45,0,1,1.4,3639,5052
IT_34962,2008-08-29,1,57,0,0,0.7,3800,6131
IT_34980,2008-08-29,20,55,0,0,0.9,1758,4080
IT_34986,2008-08-29,20,100,0,0,0.2,2813,4186
IT_34995,2008-08-29,20,124,0,0,0.2,2661,3796
IT_35014,2008-08-29,21,162,0,1,3.5,3766,4910
IT_35019,2008-08-29,21,24,10,0,34.8,3222,4258
IT_35020,2008-08-29,21,451,13,0,2.3,5165,6729
IT_35024,2008-08-29,21,452,0,0,7.7,1026,1423
IT_35026,2008-08-29,21,65,0,2,48.6,2571,3990
IT_35038,2008-08-30,0,0,0,0,1.5,1546,3162
IT_35041,2008-08-30,0,3,0,0,0.2,2844,4030
IT_35064,2008-08-30,0,450,0,0,2.1,2030,3165
IT_35076,2008-08-30,1,57,0,0,0.6,3546,5325
IT_35085,2008-08-30,18,23,12,2,0,3394,9714
IT_35092,2008-08-30,20,55,0,0,1.5,1693,3775
IT_35096,2008-08-30,20,100,0,0,0.2,2567,3444
IT_35101,2008-08-30,20,104,13,0,2.8,1476,3876
IT_35119,2008-08-30,3,113,0,0,9.3,2540,5121
IT_35129,2008-08-30,21,446,10,0,33.7,4062,5589
IT_35130,2008-08-30,21,447,0,0,6.4,1378,3713
IT_35134,2008-08-30,21,451,13,0,2.2,4941,6531
IT_35138,2008-08-30,21,452,0,0,6.6,3373,4617
IT_35156,2008-08-31,0,3,0,0,1.6,2948,4197
IT_35159,2008-08-31,0,186,0,0,0.2,2550,3610
IT_35185,2008-08-31,1,45,0,1,0.1,4147,5732
IT_35192,2008-08-31,17,358,0,3,0.3,3662,15447
IT_35195,2008-08-31,17,11,0,3,111,386,711
IT_35201,2008-08-31,20,93,0,2,2.3,2184,4228
IT_35232,2008-08-31,3,113,0,0,3.5,1806,3479
IT_35234,2008-08-31,21,441,10,0,24.2,3272,4745
IT_35246,2008-08-31,21,451,13,0,2.3,4734,6334
IT_35250,2008-08-31,21,452,0,0,7.8,3633,4538
IT_35252,2008-08-31,21,198,0,0,1.8,3148,4722
IT_35255,2008-08-31,21,58,0,1,2.2,3151,4522
IT_35256,2008-08-31,21,205,10,0,0.6,2323,3336
IT_35265,2008-09-01,0,0,0,0,1.3,1929,3363
IT_35297,2008-09-01,1,57,0,0,0.6,3467,5324
IT_35309,2008-09-01,20,55,0,0,0.7,1913,3992
IT_35336,2008-09-01,3,113,0,0,13.2,2009,5656
IT_35341,2008-09-01,21,14,0,0,2,3676,4886
IT_35344,2008-09-01,21,447,0,0,6.1,1390,3612
IT_35349,2008-09-01,21,451,13,0,2.3,4588,7037
IT_35352,2008-09-01,21,469,0,0,0.7,3662,4771
IT_35353,2008-09-01,21,198,0,0,0.6,3346,4887
IT_35354,2008-09-01,21,58,0,1,1.7,3401,4214
IT_35360,2008-09-02,7,187,0,0,23.3,537,710
IT_35367,2008-09-02,0,3,0,0,0.1,2264,3875
IT_35370,2008-09-02,0,186,0,2,0.2,2478,3299
IT_35394,2008-09-02,1,57,0,0,0.6,3332,5293
IT_35403,2008-09-02,17,358,0,3,38.9,2486,14677
IT_35444,2008-09-02,21,443,0,0,1,4030,5820
IT_35449,2008-09-02,21,447,0,0,4.8,1425,3797
IT_35451,2008-09-02,21,451,13,0,2.4,4757,7174
IT_35454,2008-09-02,21,188,0,0,1.2,2506,3399
IT_35455,2008-09-02,21,452,0,0,9.1,3479,4644
IT_35468,2008-09-03,0,3,0,0,0.1,3098,4153
IT_35494,2008-09-03,17,358,0,3,0.7,373,1523
IT_35497,2008-09-03,20,55,0,0,0.7,1864,3356
IT_35510,2008-09-03,21,443,0,0,0.9,4291,6220
IT_35512,2008-09-03,21,14,0,0,1.7,3672,5163
IT_35513,2008-09-03,21,165,0,0,4.5,2231,3719
IT_35518,2008-09-03,21,188,0,0,1.2,2292,3374
IT_35521,2008-09-03,21,198,0,0,1.4,3305,4609
IT_35522,2008-09-03,21,65,0,2,47,2938,4247
IT_35536,2008-09-04,0,186,0,2,0.3,2830,3693
IT_35560,2008-09-04,1,57,0,0,0.6,3602,5397
IT_35575,2008-09-04,20,55,0,0,0.9,2107,3838
IT_35604,2008-09-04,21,445,0,0,2.4,3352,5242
IT_35607,2008-09-04,21,446,10,0,20.4,4109,5588
IT_35612,2008-09-04,21,188,0,0,9.5,2449,3464
IT_35615,2008-09-04,21,65,0,2,55.9,3030,4257
IT_35625,2008-09-05,0,0,0,0,2.1,1606,3195
IT_35628,2008-09-05,0,3,0,0,0.2,2237,3607
IT_35630,2008-09-05,0,186,0,2,0.2,1961,2519
IT_35662,2008-09-05,1,57,0,0,0.6,2620,5618
IT_35668,2008-09-05,2,350,1,1,173.8,4432,8257
IT_35671,2008-09-05,17,358,0,3,1.8,3161,14485
IT_35673,2008-09-05,18,23,10,2,1029.4,1176,5022
IT_35678,2008-09-05,20,93,0,2,2.8,3025,5038
IT_35681,2008-09-05,20,55,0,0,0.5,1601,3752
IT_35716,2008-09-05,21,445,0,0,1.8,3550,5583
IT_35720,2008-09-05,21,447,10,0,4.8,1416,4090
IT_35722,2008-09-05,21,451,13,0,2.4,4964,6580
IT_35725,2008-09-05,21,188,0,0,0.9,2576,3385
IT_35727,2008-09-05,21,198,0,0,1.1,3359,4406
IT_35728,2008-09-05,21,65,0,2,46.4,2694,4341
IT_35743,2008-09-06,0,3,0,0,0.2,2467,4267
IT_35746,2008-09-06,0,186,0,2,0.3,2127,3281
IT_35750,2008-09-06,0,176,0,0,0.3,3072,4529
IT_35765,2008-09-06,0,450,0,0,1.2,2310,3005
IT_35776,2008-09-06,1,57,0,0,0.7,3759,4927
IT_35783,2008-09-06,17,358,0,3,4,3127,15849
IT_35786,2008-09-06,18,23,10,2,682.9,1372,4663
IT_35796,2008-09-06,20,55,0,0,1,2749,4202
IT_35821,2008-09-06,3,191,0,2,17.5,3063,4576
IT_35832,2008-09-06,21,14,0,0,2.3,3645,4519
IT_35833,2008-09-06,21,162,0,1,3.6,3632,5022
IT_35835,2008-09-06,21,446,10,0,16.7,3861,6386
IT_35839,2008-09-06,21,451,13,0,3.6,4987,6793
IT_35842,2008-09-06,21,188,0,0,1,2513,3598
IT_35843,2008-09-06,21,452,0,0,6.9,3147,4477
IT_35844,2008-09-06,21,198,0,0,1.2,3271,4395
IT_35845,2008-09-06,21,65,0,2,60.2,2866,4381
IT_35846,2008-09-06,21,58,0,1,5.1,3321,4604
IT_35857,2008-09-07,0,3,0,0,0.2,2507,3938
IT_35884,2008-09-07,17,358,0,3,1.3,2648,15304
IT_35893,2008-09-07,20,55,0,0,2.2,2778,3868
IT_35916,2008-09-07,3,62,0,0,14.9,1713,5952
IT_35921,2008-09-07,21,443,0,0,0.9,4451,5999
IT_35924,2008-09-07,21,14,0,0,3,3751,5009
IT_35928,2008-09-07,21,446,10,0,11.1,4178,5827
IT_35934,2008-09-07,21,188,0,0,0.7,2522,3756
IT_35935,2008-09-07,21,452,0,0,5.9,3510,4540
IT_35995,2008-09-08,18,23,10,2,477.2,1380,4784
IT_35997,2008-09-08,18,23,12,2,0,2912,9844
IT_36004,2008-09-08,20,55,0,0,1.2,2685,4260
IT_36030,2008-09-08,3,113,0,0,15.7,1159,4877
IT_36035,2008-09-08,21,443,0,0,0.7,4398,6552
IT_36043,2008-09-08,21,447,10,0,5.9,1608,4244
IT_36047,2008-09-08,21,451,13,0,2.3,4984,6708
IT_36050,2008-09-08,21,188,0,0,0.8,2630,3558
IT_36051,2008-09-08,21,452,0,0,4.8,3326,4467
IT_36053,2008-09-08,21,198,0,0,0.7,3443,4859
IT_36054,2008-09-08,21,65,0,2,46.7,2819,4441
IT_36068,2008-09-09,0,3,0,0,0.1,2837,4190
IT_36137,2008-09-09,21,447,10,0,5.4,1587,4420
IT_36141,2008-09-09,21,451,13,0,2.4,5188,7227
IT_36148,2008-09-09,21,65,0,2,47.7,2723,4810
IT_36153,2008-09-09,5,126,0,0,1.2,1853,2393
IT_36160,2008-09-10,0,3,0,0,0.5,2549,4229
IT_36162,2008-09-10,0,186,0,2,0.2,2893,4029
IT_36195,2008-09-10,21,443,0,0,0.7,4101,6290
IT_36197,2008-09-10,21,14,0,0,4,3589,5164
IT_36201,2008-09-10,21,451,13,0,2.3,4849,6596
IT_36210,2008-09-10,21,152,0,0,0.6,3055,4148
IT_36217,2008-09-11,0,0,0,0,0,2416,3756
IT_36222,2008-09-11,0,186,0,2,0.2,2595,4141
IT_36236,2008-09-11,0,450,0,0,0.5,2044,6476
IT_36241,2008-09-11,1,45,0,0,0.1,4451,6712
IT_36288,2008-09-11,3,113,0,0,3.5,1102,5981
IT_36293,2008-09-11,21,443,0,0,0.8,4086,5998
IT_36300,2008-09-11,21,447,10,0,4.8,1684,4700
IT_36303,2008-09-11,21,24,10,0,11.7,3571,5464
IT_36304,2008-09-11,21,451,13,0,2.3,5160,7260
IT_36306,2008-09-11,21,188,0,0,0.6,2832,3558
IT_36309,2008-09-11,21,65,0,2,36.4,2752,4745
IT_36310,2008-09-11,21,58,0,1,8,3138,4525
IT_36322,2008-09-12,0,186,0,2,0.2,3131,4086
IT_36351,2008-09-12,1,57,0,0,0.4,3724,6252
IT_36359,2008-09-12,17,358,0,3,1.2,3752,15881
IT_36394,2008-09-12,3,62,0,0,17,1968,6703
IT_36402,2008-09-12,21,14,0,0,3.3,3605,4919
IT_36406,2008-09-12,21,447,10,0,5.7,1679,4236
IT_36411,2008-09-12,21,188,0,0,0.6,2597,4083
IT_36412,2008-09-12,21,452,0,0,9.1,3603,4926
IT_36413,2008-09-12,21,65,0,2,48.6,2698,4866
IT_36414,2008-09-12,21,58,0,1,8.3,3405,4607
IT_36417,2008-09-12,5,193,0,1,4.1,2542,3265
IT_36428,2008-09-13,0,3,0,0,0.2,2747,4378
IT_36461,2008-09-13,1,57,0,0,0.6,2729,6510
IT_36473,2008-09-13,18,23,11,2,0,3159,8013
IT_36519,2008-09-13,21,447,10,0,5.1,1666,4693
IT_36522,2008-09-13,21,451,13,0,2.3,5002,7086
IT_36525,2008-09-13,21,188,0,0,0.7,2799,3834
IT_36526,2008-09-13,21,452,0,0,8.5,3690,4793
IT_36528,2008-09-13,21,65,0,2,34.8,2712,4478
IT_36529,2008-09-13,21,58,0,1,9.6,3148,4175
IT_36532,2008-09-13,5,126,0,0,0.5,1665,2297
IT_36534,2008-09-13,5,98,0,0,1.2,1014,2225
IT_36541,2008-09-14,0,3,0,0,0.1,3194,3977
IT_36544,2008-09-14,0,186,0,2,0.3,3024,3894
IT_36567,2008-09-14,1,57,0,0,0.3,3959,6061
IT_36584,2008-09-14,20,55,0,0,1.1,2091,4912
IT_36614,2008-09-14,21,14,0,0,2,3454,4611
IT_36620,2008-09-14,21,451,13,0,2.3,5117,6534
IT_36623,2008-09-14,21,188,0,0,0.5,2797,3856
IT_36628,2008-09-14,21,58,0,1,10.6,3304,4594
IT_36640,2008-09-15,0,186,0,2,0.3,2931,4231
IT_36663,2008-09-15,1,57,0,0,0,4041,6338
IT_36675,2008-09-15,18,23,10,2,425.4,1481,5774
IT_36702,2008-09-15,3,63,0,1,0.7,3204,5935
IT_36706,2008-09-15,3,113,0,0,6.6,1993,4845
IT_36717,2008-09-15,21,447,10,0,4.7,1788,4800
IT_36721,2008-09-15,21,451,13,0,2.4,5048,6968
IT_36725,2008-09-15,21,452,0,0,8.6,3760,4903
IT_36752,2008-09-16,0,294,0,2,0.2,3756,6414
IT_36761,2008-09-16,1,57,0,0,0.3,4025,6083
IT_36806,2008-09-16,21,446,10,0,12.2,4657,6259
IT_36813,2008-09-16,21,452,0,0,9.1,3664,4797
IT_36814,2008-09-16,21,58,0,1,0,3252,4523
IT_36820,2008-09-16,5,471,1,2,2.7,2183,4942
IT_36823,2008-09-17,0,3,0,0,0.2,2521,4241
IT_36824,2008-09-17,0,186,0,2,0.2,2847,3723
IT_36838,2008-09-17,17,358,0,3,0.3,3555,15524
IT_36841,2008-09-17,20,55,0,0,0.4,3635,5175
IT_36859,2008-09-17,21,188,0,0,0.7,2890,3957
IT_36871,2008-09-18,0,186,0,2,0.2,2926,3912
IT_36896,2008-09-18,17,358,0,3,2.7,4879,14784
IT_36898,2008-09-18,17,11,0,3,776.6,316,749
IT_36899,2008-09-18,18,23,10,2,232.7,1459,5489
IT_36907,2008-09-18,20,55,0,0,0.9,3320,5013
IT_36941,2008-09-18,21,14,0,0,3,3813,5182
IT_36945,2008-09-18,21,447,10,0,6.8,1844,4827
IT_36948,2008-09-18,21,451,13,0,2.4,5454,6767
IT_36951,2008-09-18,21,452,0,0,8.5,3327,4819
IT_36953,2008-09-18,21,65,0,2,35.3,2877,5324
IT_36954,2008-09-18,21,58,0,1,10,3443,4644
IT_36962,2008-09-19,0,3,0,0,0.1,3152,3833
IT_36964,2008-09-19,0,186,0,2,0.2,2895,4413
IT_36985,2008-09-19,1,456,1,0,0.2,4061,8378
IT_37005,2008-09-19,20,55,0,0,0.7,3581,5224
IT_37034,2008-09-19,21,14,0,0,1.7,3613,5146
IT_37036,2008-09-19,21,165,0,0,5.6,2441,3740
IT_37038,2008-09-19,21,447,10,0,4.7,1755,4934
IT_37040,2008-09-19,21,451,13,0,2.2,4914,6562
IT_37044,2008-09-19,21,452,0,0,10.1,3747,4913
IT_37045,2008-09-19,21,65,0,2,29.6,2746,5135
IT_37046,2008-09-19,21,58,0,1,9.2,3128,4447
IT_37056,2008-09-20,0,3,0,0,0.2,2248,4446
IT_37058,2008-09-20,0,186,0,2,0.2,2859,3960
IT_37083,2008-09-20,1,57,0,0,0.4,4346,6806
IT_37089,2008-09-20,17,358,0,3,2.7,2972,16375
IT_37093,2008-09-20,18,23,12,2,0,3480,9416
IT_37125,2008-09-20,21,14,0,0,2.1,3738,5180
IT_37131,2008-09-20,21,451,13,0,2.3,4817,8211
IT_37136,2008-09-20,21,452,0,0,9.7,3671,5076
IT_37140,2008-09-20,21,152,0,0,1.2,3345,4568
IT_37147,2008-09-21,0,3,0,0,0.2,2943,4123
IT_37150,2008-09-21,0,1,0,0,2.2,1771,3615
IT_37166,2008-09-21,0,315,0,2,0.1,3496,4666
IT_37173,2008-09-21,17,358,0,3,0.2,4603,16427
IT_37183,2008-09-21,20,55,0,0,0.3,3521,4645
IT_37188,2008-09-21,20,73,0,0,0.1,2247,2868
IT_37214,2008-09-21,21,447,10,0,5.4,1800,4733
IT_37216,2008-09-21,21,451,13,0,5.8,4546,6916
IT_37221,2008-09-21,21,452,0,0,8.1,3819,4753
IT_37225,2008-09-21,21,152,0,0,0.9,3290,4549
IT_37245,2008-09-22,0,294,0,2,0.2,2778,4695
IT_37256,2008-09-22,20,55,0,0,0.4,3328,5120
IT_37268,2008-09-22,3,63,0,1,0.3,4222,8238
IT_37283,2008-09-22,21,58,0,1,6.8,3224,4505
IT_37291,2008-09-23,0,186,0,2,0.3,2177,2862
IT_37306,2008-09-23,17,358,0,3,8,3398,14857
IT_37319,2008-09-23,20,30,0,0,0.1,3255,4124
IT_37328,2008-09-24,0,0,0,0,4.5,2401,4440
IT_37345,2008-09-24,20,104,13,0,2.9,1290,3881
IT_37350,2008-09-24,21,14,0,0,1.9,3861,5158
IT_37356,2008-09-24,21,452,0,0,5.8,3482,4997
IT_37358,2008-09-24,21,152,0,0,2.6,3478,5235
IT_37384,2008-09-25,1,456,1,0,0.1,3880,9246
IT_37389,2008-09-25,1,57,0,0,0.3,3974,7843
IT_37402,2008-09-25,20,55,0,0,0.8,1980,2692
IT_37430,2008-09-25,21,162,0,1,1.7,3664,5189
IT_37432,2008-09-25,21,446,10,0,34.7,4242,6227
IT_37433,2008-09-25,21,447,10,0,4.4,1972,4332
IT_37439,2008-09-25,21,188,0,0,0.7,2931,3989
IT_37440,2008-09-25,21,452,0,0,7.6,3456,4924
IT_37441,2008-09-25,21,65,0,2,44.7,3114,4515
IT_37455,2008-09-26,0,3,0,0,0.1,3092,5547
IT_37457,2008-09-26,0,186,0,2,0.2,2232,3110
IT_37492,2008-09-26,17,358,0,3,1,3298,14548
IT_37494,2008-09-26,17,11,0,3,148.8,264,733
IT_37502,2008-09-26,20,55,0,0,0.7,3623,4904
IT_37534,2008-09-26,21,451,13,0,3.6,4984,6551
IT_37538,2008-09-26,21,188,0,0,0.6,2893,4062
IT_37540,2008-09-26,21,469,0,0,0.7,3792,5495
IT_37592,2008-09-27,20,55,0,0,0.7,3372,4915
IT_37608,2008-09-27,20,137,0,0,0.7,4157,6785
IT_37614,2008-09-27,3,74,0,0,0.2,5226,6665
IT_37617,2008-09-27,3,191,0,2,52.4,3277,4790
IT_37627,2008-09-27,21,14,0,0,2.5,3780,4834
IT_37631,2008-09-27,21,447,10,0,4.6,1914,4715
IT_37634,2008-09-27,21,451,13,0,2.4,5220,6792
IT_37638,2008-09-27,21,188,0,0,0.6,2944,3801
IT_37641,2008-09-27,21,58,0,1,5,3403,4871
IT_37652,2008-09-28,0,186,0,2,0.2,2824,3898
IT_37657,2008-09-28,0,275,0,0,0.1,2495,3640
IT_37661,2008-09-28,0,283,1,0,0.1,3223,6334
IT_37672,2008-09-28,1,57,0,0,0.3,4052,7207
IT_37679,2008-09-28,18,23,10,2,344.5,1496,5779
IT_37685,2008-09-28,20,55,0,0,0.6,3569,4729
IT_37706,2008-09-28,3,62,0,0,6.9,2895,12275
IT_37714,2008-09-28,21,14,0,0,2.1,4050,5084
IT_37718,2008-09-28,21,447,10,0,5.4,2008,4589
IT_37721,2008-09-28,21,451,13,0,2.4,4881,6941
IT_37725,2008-09-28,21,188,0,0,0.5,3021,3857
IT_37727,2008-09-28,21,469,0,0,1.8,3733,4989
IT_37730,2008-09-28,21,58,0,1,4.7,3538,4756
IT_37738,2008-09-29,0,186,0,2,0.2,2768,4531
IT_37749,2008-09-29,0,450,0,0,0.1,2870,3849
IT_37800,2008-09-29,21,447,10,0,4.6,1968,5022
IT_37804,2008-09-29,21,451,13,0,2.2,4724,6418
IT_37808,2008-09-29,21,452,0,0,6.7,3475,4799
IT_37842,2008-09-30,18,23,10,2,218.3,1765,5991
IT_37848,2008-09-30,20,55,0,0,0.6,3596,5191
IT_37862,2008-09-30,3,62,0,0,5.9,2880,14440
IT_37874,2008-09-30,21,451,13,0,2.4,5099,6854
IT_37879,2008-09-30,21,452,0,0,9.3,3485,4726
IT_37890,2008-10-01,0,186,0,2,0.1,3342,4720
IT_37904,2008-10-01,20,55,0,0,0.5,3917,5241
IT_37911,2008-10-01,21,14,0,0,0.3,3778,5303
IT_37918,2008-10-01,21,452,0,0,10.5,3809,5023
IT_37936,2008-10-02,2,350,1,1,96.2,5564,8544
IT_37937,2008-10-02,17,358,0,3,1,4591,14168
IT_37943,2008-10-02,20,55,0,0,0.5,3907,5206
IT_37959,2008-10-02,21,14,0,0,0.7,3980,5464
IT_37961,2008-10-02,21,447,10,0,3.4,2252,5193
IT_37962,2008-10-02,21,451,13,0,2.3,4971,8965
IT_38005,2008-10-03,20,55,0,0,0.6,3944,5385
IT_38024,2008-10-03,21,447,10,0,4.5,2369,5592
IT_38025,2008-10-03,21,24,10,0,39.2,4272,5930
IT_38028,2008-10-03,21,451,13,0,0.2,5313,6901
IT_38037,2008-10-03,21,211,0,0,0.7,2712,4515
IT_38076,2008-10-04,20,55,0,0,0.1,3636,5022
IT_38091,2008-10-04,3,113,0,0,3.3,2304,6248
IT_38093,2008-10-04,21,443,0,0,0.5,4969,6793
IT_38097,2008-10-04,21,14,0,0,1.7,4921,6108
IT_38101,2008-10-04,21,447,10,0,3.5,2216,5574
IT_38102,2008-10-04,21,24,10,0,33.7,4659,5941
IT_38105,2008-10-04,21,451,13,0,0.2,4671,6860
IT_38112,2008-10-04,21,65,0,2,41.7,3223,5032
IT_38138,2008-10-05,1,456,1,0,0.1,2684,9087
IT_38148,2008-10-05,17,358,0,3,0.7,7677,14222
IT_38156,2008-10-05,20,55,0,0,0.2,3915,5331
IT_38168,2008-10-05,3,63,0,1,0.7,3195,7632
IT_38173,2008-10-05,21,443,0,0,0.6,4871,6745
IT_38180,2008-10-05,21,447,10,0,4.9,2552,5831
IT_38181,2008-10-05,21,24,10,0,30.3,4288,6067
IT_38182,2008-10-05,21,451,13,0,0.5,4933,6389
IT_38190,2008-10-05,21,58,13,0,3,3681,4924
IT_38229,2008-10-06,20,55,0,0,0.4,3815,5043
IT_38253,2008-10-06,21,165,0,0,3.6,3036,4028
IT_38254,2008-10-06,21,446,10,0,6.9,4298,6215
IT_38255,2008-10-06,21,447,10,0,5.4,2410,6001
IT_38260,2008-10-06,21,451,13,0,0.4,4943,6576
IT_38264,2008-10-06,21,188,0,0,0.6,3098,4201
IT_38311,2008-10-07,20,93,0,2,0.3,3070,4133
IT_38313,2008-10-07,20,55,0,0,0.6,2417,5417
IT_38325,2008-10-07,3,63,0,1,0.6,3533,7789
IT_38333,2008-10-07,21,446,10,0,9.2,4661,6570
IT_38334,2008-10-07,21,447,10,0,4.9,2729,6271
IT_38337,2008-10-07,21,24,10,0,16.8,4686,6563
IT_38340,2008-10-07,21,451,13,0,0.2,4635,7099
IT_38349,2008-10-07,21,58,13,0,2.4,3133,4633
IT_38375,2008-10-08,17,358,0,3,1.1,8971,16944
IT_38378,2008-10-08,20,55,0,0,0.2,3992,5500
IT_38395,2008-10-08,21,188,0,0,0.4,3460,4601
IT_38397,2008-10-08,21,65,0,2,22.5,3189,5413
IT_38425,2008-10-09,18,23,10,2,92.7,1632,6245
IT_38432,2008-10-09,20,55,0,0,0.6,2151,5713
IT_38445,2008-10-09,20,115,0,0,0.5,1769,2608
IT_38449,2008-10-09,21,443,0,0,0.3,4974,6456
IT_38453,2008-10-09,21,446,10,0,11.2,4568,6404
IT_38454,2008-10-09,21,447,10,0,3.5,2754,6390
IT_38466,2008-10-09,21,152,0,0,0.9,3921,5586
IT_38473,2008-10-10,0,0,0,0,2.4,2689,4345
IT_38477,2008-10-10,0,262,0,1,0.4,2584,4406
IT_38490,2008-10-10,0,294,0,2,0.2,2549,6972
IT_38494,2008-10-10,0,450,0,0,0.1,3847,8048
IT_38508,2008-10-10,4,190,14,0,1.1,9623,15756
IT_38511,2008-10-10,17,358,0,3,0.4,5536,13725
IT_38516,2008-10-10,18,23,12,2,0,2430,10203
IT_38522,2008-10-10,20,55,0,0,0.4,3828,5418
IT_38530,2008-10-10,20,104,13,0,1.7,1346,3764
IT_38546,2008-10-10,21,445,0,0,0.9,3864,5411
IT_38547,2008-10-10,21,14,0,0,2.1,5155,6486
IT_38551,2008-10-10,21,447,10,0,4.2,2904,6233
IT_38553,2008-10-10,21,24,10,0,17,4561,6620
IT_38555,2008-10-10,21,451,13,0,0.5,5161,6390
IT_38560,2008-10-10,21,65,0,2,19.5,3345,5374
IT_38561,2008-10-10,21,58,13,0,1.7,3299,5122
IT_38594,2008-10-11,4,190,0,0,0,11749,15090
IT_38595,2008-10-11,4,458,10,0,1.2,6809,9055
IT_38596,2008-10-11,17,358,0,3,2,4934,17096
IT_38601,2008-10-11,18,23,12,2,0,2499,10303
IT_38604,2008-10-11,20,93,0,2,0.6,3412,6369
IT_38606,2008-10-11,20,55,0,0,0.1,3223,5089
IT_38619,2008-10-11,3,113,0,0,0.1,5650,8854
IT_38624,2008-10-11,21,443,0,0,0.3,5111,6983
IT_38627,2008-10-11,21,14,0,0,1.2,5072,7324
IT_38631,2008-10-11,21,447,10,0,3.3,2812,6925
IT_38634,2008-10-11,21,24,10,0,11.3,4898,6216
IT_38636,2008-10-11,21,451,13,0,0.7,4682,6710
IT_38641,2008-10-11,21,452,0,0,3.6,3966,5937
IT_38643,2008-10-11,21,65,0,2,45.3,3433,5392
IT_38644,2008-10-11,21,58,13,0,1.4,3348,4566
IT_38673,2008-10-12,0,450,0,0,0.1,3830,9581
IT_38683,2008-10-12,17,358,0,3,0.4,5745,10557
IT_38692,2008-10-12,20,55,0,0,0.5,4172,5920
IT_38714,2008-10-12,21,14,0,0,0.8,4800,6862
IT_38718,2008-10-12,21,447,10,0,3,2918,7183
IT_38722,2008-10-12,21,451,13,0,0.6,5072,6456
IT_38728,2008-10-12,21,469,0,0,0.5,4422,6218
IT_38729,2008-10-12,21,65,0,2,35.2,3271,5304
IT_38730,2008-10-12,21,58,13,0,1.1,3447,4740
IT_38732,2008-10-12,21,152,0,0,2.1,4086,5813
IT_38760,2008-10-13,0,450,0,0,0.1,3929,9243
IT_38795,2008-10-13,3,191,0,2,24.1,3502,6563
IT_38810,2008-10-13,21,446,10,0,11.1,4612,6979
IT_38816,2008-10-13,21,451,13,0,0.5,4929,6889
IT_38820,2008-10-13,21,188,0,0,0.5,3406,4607
IT_38822,2008-10-13,21,469,0,0,0.4,5165,6702
IT_38841,2008-10-14,0,43,1,0,2.4,3401,16348
IT_38849,2008-10-14,17,358,0,3,2.2,6733,15450
IT_38854,2008-10-14,20,93,0,2,0.6,3111,5143
IT_38856,2008-10-14,20,55,0,0,0.6,2380,5390
IT_38870,2008-10-14,3,113,0,0,0.1,7172,10374
IT_38873,2008-10-14,21,443,0,0,0.3,5131,7643
IT_38891,2008-10-14,21,58,13,0,1,3782,4497
IT_38924,2008-10-15,21,443,0,0,0.5,5021,7237
IT_38927,2008-10-15,21,14,0,0,0.7,4938,7136
IT_38934,2008-10-15,21,188,0,0,0.4,3523,4779
IT_38936,2008-10-15,21,65,0,2,28.4,3682,5647
IT_38963,2008-10-16,20,55,0,0,0.6,3537,4694
IT_38966,2008-10-16,20,73,0,0,0.1,2218,3117
IT_38972,2008-10-16,3,113,0,0,0,303,1052
IT_38975,2008-10-16,21,443,0,0,0.4,5016,7190
